"ean","order_id_falta","cantidad_solicitada_falta","point_of_sale_id","nombre_pos","tipo_producto","fecha_pedido_falta","reintento_reposicion","order_id_recompra","fecha_pedido_recompra","dias_hasta_recompra","horas_hasta_recompra","bucket_timing_recompra","cantidad_recompra","compra_efectiva","veces_falta_antes"
"7798084685345",397587,5,464,San Martin 3,MEDICINAL,"2026-01-02 21:40:07",1,397963,"2026-01-03 17:02:45",1,19,"12-24 h",5.000,0,1
"7798084685345",397594,1,624,Farmacia del Valle,MEDICINAL,"2026-01-02 21:50:36",0,,,,,,,,1
"7798084685550",397409,2,552,Farmacia Rodriguez,MEDICINAL,"2026-01-02 15:16:31",0,,,,,,,,1
"7798084685567",397152,1,569,Farmacia Vega,MEDICINAL,"2026-01-01 10:06:36",1,397687,"2026-01-02 23:49:26",1,37,"24-48 h",1.000,0,1
"7798084685567",397687,1,569,Farmacia Vega,MEDICINAL,"2026-01-02 23:49:26",1,397941,"2026-01-03 16:02:31",1,16,"12-24 h",1.000,0,2
"7798084686472",397577,1,476,De miguel,MEDICINAL,"2026-01-02 20:52:41",1,397591,"2026-01-02 21:47:08",0,0,< 6 h,1.000,0,1
"7798084686472",397591,1,476,De miguel,MEDICINAL,"2026-01-02 21:47:08",1,400034,"2026-01-07 22:37:38",5,120,"48 h+",1.000,0,2
"7798084686472",397634,1,58,Farmacia Añon,MEDICINAL,"2026-01-02 22:45:23",1,400050,"2026-01-07 22:58:29",5,120,"48 h+",0.000,1,1
"7798084686472",397637,1,81,Belgrano La Franco,MEDICINAL,"2026-01-02 22:47:56",0,,,,,,,,1
"7798084686601",397504,1,477,Dr. Elustondo,MEDICINAL,"2026-01-02 18:21:49",1,400007,"2026-01-07 22:02:10",5,123,"48 h+",1.000,0,1
"7798084686670",397362,1,246,Arieta,MEDICINAL,"2026-01-02 14:33:33",1,397895,"2026-01-03 14:32:11",1,23,"12-24 h",1.000,0,1
"7798084686670",397423,1,2287,Santa Isabel,MEDICINAL,"2026-01-02 15:28:37",1,397628,"2026-01-02 22:40:57",0,7,"6-12 h",1.000,0,1
"7798084686670",397628,1,2287,Santa Isabel,MEDICINAL,"2026-01-02 22:40:57",1,397926,"2026-01-03 15:38:11",1,16,"12-24 h",1.000,0,2
"7798084686977",397677,1,671,Catriel Zurita,MEDICINAL,"2026-01-02 23:37:22",1,399405,"2026-01-06 23:22:45",4,95,"48 h+",1.000,1,1
"7798084686991",397348,2,250,La Plaza Central,MEDICINAL,"2026-01-02 14:17:33",1,397893,"2026-01-03 14:15:17",1,23,"12-24 h",2.000,0,1
"7798084687059",397565,1,504,Lavalle,MEDICINAL,"2026-01-02 20:30:02",0,,,,,,,,1
"7798084687202",397368,1,470,Farmacia Cuyo,MEDICINAL,"2026-01-02 14:40:52",1,398366,"2026-01-05 14:08:58",3,71,"48 h+",1.000,0,1
"7798084687202",397587,4,464,San Martin 3,MEDICINAL,"2026-01-02 21:40:07",1,397963,"2026-01-03 17:02:45",1,19,"12-24 h",4.000,0,1
"7798084687523",397594,1,624,Farmacia del Valle,MEDICINAL,"2026-01-02 21:50:36",1,398079,"2026-01-04 15:52:36",2,42,"24-48 h",1.000,1,1
"7798084688186",397587,1,464,San Martin 3,MEDICINAL,"2026-01-02 21:40:07",1,397963,"2026-01-03 17:02:45",1,19,"12-24 h",1.000,0,1
"7798090760043",397152,1,569,Farmacia Vega,MEDICINAL,"2026-01-01 10:06:36",1,397941,"2026-01-03 16:02:31",2,53,"48 h+",1.000,0,1
"7798090760104",397400,1,197,Fabris,MEDICINAL,"2026-01-02 15:06:32",1,398460,"2026-01-05 15:34:56",3,72,"48 h+",1.000,0,1
"7798092840347",397406,2,390,Munro,MEDICINAL,"2026-01-02 15:12:53",1,397649,"2026-01-02 23:04:03",0,7,"6-12 h",1.000,0,1
"7798092840347",397587,1,464,San Martin 3,MEDICINAL,"2026-01-02 21:40:07",1,397963,"2026-01-03 17:02:45",1,19,"12-24 h",1.000,0,1
"7798092840347",397649,1,390,Munro,MEDICINAL,"2026-01-02 23:04:03",1,397902,"2026-01-03 14:50:52",1,15,"12-24 h",2.000,0,2
"7798092890076",397368,1,470,Farmacia Cuyo,MEDICINAL,"2026-01-02 14:40:52",1,398366,"2026-01-05 14:08:58",3,71,"48 h+",1.000,0,1
"7798092890137",397152,1,569,Farmacia Vega,MEDICINAL,"2026-01-01 10:06:36",1,397687,"2026-01-02 23:49:26",1,37,"24-48 h",1.000,0,1
"7798092890137",397362,1,246,Arieta,MEDICINAL,"2026-01-02 14:33:33",1,397895,"2026-01-03 14:32:11",1,23,"12-24 h",1.000,0,1
"7798092890137",397368,1,470,Farmacia Cuyo,MEDICINAL,"2026-01-02 14:40:52",1,398366,"2026-01-05 14:08:58",3,71,"48 h+",1.000,0,1
"7798092890137",397406,2,390,Munro,MEDICINAL,"2026-01-02 15:12:53",1,397649,"2026-01-02 23:04:03",0,7,"6-12 h",2.000,0,1
"7798092890137",397414,3,58,Farmacia Añon,MEDICINAL,"2026-01-02 15:22:16",1,399109,"2026-01-06 15:47:35",4,96,"48 h+",4.000,0,1
"7798092890137",397463,1,2414,Similia Belgrano,MEDICINAL,"2026-01-02 16:51:31",1,399138,"2026-01-06 16:26:44",4,95,"48 h+",1.000,0,1
"7798092890137",397606,1,2960,Farmacia San Antonio,MEDICINAL,"2026-01-02 22:07:36",0,,,,,,,,1
"7798092890137",397649,2,390,Munro,MEDICINAL,"2026-01-02 23:04:03",1,397902,"2026-01-03 14:50:52",1,15,"12-24 h",2.000,0,2
"7798092890137",397687,1,569,Farmacia Vega,MEDICINAL,"2026-01-02 23:49:26",1,397941,"2026-01-03 16:02:31",1,16,"12-24 h",1.000,0,2
"7798092890168",397633,1,307,Del Pueblo Express,MEDICINAL,"2026-01-02 22:45:03",0,,,,,,,,1
"7798092890335",397172,1,213,Del Pueblo,MEDICINAL,"2026-01-01 20:56:08",1,400580,"2026-01-08 22:41:16",7,169,"48 h+",2.000,1,1
"7798092890335",397442,1,811,Pompeo,MEDICINAL,"2026-01-02 15:55:57",0,,,,,,,,1
"7798092890335",397635,2,2044,Del Provincia,MEDICINAL,"2026-01-02 22:45:51",1,398178,"2026-01-05 01:54:03",3,51,"48 h+",3.000,0,1
"7798092890342",397638,2,395,Naveira,MEDICINAL,"2026-01-02 22:49:23",0,,,,,,,,1
"7798092890373",397362,1,246,Arieta,MEDICINAL,"2026-01-02 14:33:33",1,397895,"2026-01-03 14:32:11",1,23,"12-24 h",1.000,0,1
"7798092890373",397564,1,104,Mundial Medicamentos,MEDICINAL,"2026-01-02 20:25:56",1,399252,"2026-01-06 19:46:02",4,95,"48 h+",1.000,0,1
"7798092890427",397406,2,390,Munro,MEDICINAL,"2026-01-02 15:12:53",0,,,,,,,,1
"7798094541808",397677,1,671,Catriel Zurita,MEDICINAL,"2026-01-02 23:37:22",1,399405,"2026-01-06 23:22:45",4,95,"48 h+",2.000,1,1
"7798095230558",397594,1,624,Farmacia del Valle,MEDICINAL,"2026-01-02 21:50:36",1,398079,"2026-01-04 15:52:36",2,42,"24-48 h",1.000,1,1
"7798105820571",397321,1,1766,Farmacia Cristal,MEDICINAL,"2026-01-02 13:35:44",0,,,,,,,,1
"7798105823787",397321,1,1766,Farmacia Cristal,MEDICINAL,"2026-01-02 13:35:44",0,,,,,,,,1
"7798120197542",397321,1,1766,Farmacia Cristal,MEDICINAL,"2026-01-02 13:35:44",0,,,,,,,,1
"7798120197566",397321,1,1766,Farmacia Cristal,MEDICINAL,"2026-01-02 13:35:44",0,,,,,,,,1
"7798121271838",397677,1,671,Catriel Zurita,MEDICINAL,"2026-01-02 23:37:22",1,399405,"2026-01-06 23:22:45",4,95,"48 h+",1.000,1,1
"7798121752191",397458,2,196,Crovetto,MEDICINAL,"2026-01-02 16:41:17",0,,,,,,,,1
"7798122340342",397373,1,249,Shopping Catan,MEDICINAL,"2026-01-02 14:46:19",1,397903,"2026-01-03 14:51:11",1,24,"24-48 h",1.000,0,1
"7798122340762",397190,1,557,Farmacia Gomez Arrospide,MEDICINAL,"2026-01-01 23:18:09",0,,,,,,,,1
"7798122340762",397398,1,819,Quilmes,MEDICINAL,"2026-01-02 15:05:49",0,,,,,,,,1
"7798122341530",397362,1,246,Arieta,MEDICINAL,"2026-01-02 14:33:33",1,397895,"2026-01-03 14:32:11",1,23,"12-24 h",1.000,0,1
"7798122341530",397505,1,249,Shopping Catan,MEDICINAL,"2026-01-02 18:31:10",1,398403,"2026-01-05 14:51:54",3,68,"48 h+",1.000,0,1
"7798122341530",397666,2,2043,Alvear,MEDICINAL,"2026-01-02 23:27:04",0,,,,,,,,1
"7798122341936",397362,1,246,Arieta,MEDICINAL,"2026-01-02 14:33:33",1,397895,"2026-01-03 14:32:11",1,23,"12-24 h",1.000,0,1
"7798122341936",397512,2,250,La Plaza Central,MEDICINAL,"2026-01-02 18:44:25",1,397893,"2026-01-03 14:15:17",1,19,"12-24 h",0.000,1,1
"7798122341943",397348,4,250,La Plaza Central,MEDICINAL,"2026-01-02 14:17:33",1,397512,"2026-01-02 18:44:25",0,4,< 6 h,0.000,1,1
"7798124240206",397379,4,826,Sbatella,MEDICINAL,"2026-01-02 14:49:00",0,,,,,,,,1
"7798124240831",397587,1,464,San Martin 3,MEDICINAL,"2026-01-02 21:40:07",1,397963,"2026-01-03 17:02:45",1,19,"12-24 h",1.000,0,1
"7798128672843",397611,1,708,Zucolillo,MEDICINAL,"2026-01-02 22:13:35",0,,,,,,,,1
"7798128672850",397676,1,747,Farmacia Golf,MEDICINAL,"2026-01-02 23:36:12",0,,,,,,,,1
"7798129111129",397331,1,3066,Novafarma,MEDICINAL,"2026-01-02 13:50:01",1,399020,"2026-01-06 14:13:18",4,96,"48 h+",1.000,0,1
"7798129111181",397616,2,882,Farmacia Sur - Galileos Sur,MEDICINAL,"2026-01-02 22:23:31",1,402124,"2026-01-12 15:37:43",10,233,"48 h+",2.000,1,1
"7798129411182",397318,1,833,Pasteur de Burzaco,MEDICINAL,"2026-01-02 13:31:12",0,,,,,,,,1
"7798129412080",397430,1,827,Itatí,MEDICINAL,"2026-01-02 15:37:46",0,,,,,,,,1
"7798129412127",397152,2,569,Farmacia Vega,MEDICINAL,"2026-01-01 10:06:36",1,397687,"2026-01-02 23:49:26",1,37,"24-48 h",2.000,0,1
"7798129412127",397687,2,569,Farmacia Vega,MEDICINAL,"2026-01-02 23:49:26",1,397941,"2026-01-03 16:02:31",1,16,"12-24 h",2.000,0,2
"7798129412202",397430,1,827,Itatí,MEDICINAL,"2026-01-02 15:37:46",0,,,,,,,,1
"7798129412516",397425,1,2158,Altos de Moreno,MEDICINAL,"2026-01-02 15:33:42",0,,,,,,,,1
"7798129413049",397339,1,355,De La Plaza,MEDICINAL,"2026-01-02 14:02:48",0,,,,,,,,1
"7798129413353",397187,1,710,Osvaldini,MEDICINAL,"2026-01-01 23:04:43",0,,,,,,,,1
"7798129413353",397326,1,3021,Farmalife Pellegrini,MEDICINAL,"2026-01-02 13:45:45",0,,,,,,,,1
"7798129413353",397330,1,356,Torres,MEDICINAL,"2026-01-02 13:49:54",0,,,,,,,,1
"7798129413353",397339,1,355,De La Plaza,MEDICINAL,"2026-01-02 14:02:48",0,,,,,,,,1
"7798129413353",397430,1,827,Itatí,MEDICINAL,"2026-01-02 15:37:46",0,,,,,,,,1
"7798129413568",397318,1,833,Pasteur de Burzaco,MEDICINAL,"2026-01-02 13:31:12",0,,,,,,,,1
"7798129413568",397430,1,827,Itatí,MEDICINAL,"2026-01-02 15:37:46",0,,,,,,,,1
"7798129413575",397430,1,827,Itatí,MEDICINAL,"2026-01-02 15:37:46",0,,,,,,,,1
"7798129413582",397430,1,827,Itatí,MEDICINAL,"2026-01-02 15:37:46",0,,,,,,,,1
"7798129413674",397362,4,246,Arieta,MEDICINAL,"2026-01-02 14:33:33",1,397895,"2026-01-03 14:32:11",1,23,"12-24 h",11.000,0,1
"7798129413674",397512,5,250,La Plaza Central,MEDICINAL,"2026-01-02 18:44:25",1,398419,"2026-01-05 15:02:58",3,68,"48 h+",5.000,1,1
"7798129414442",397318,2,833,Pasteur de Burzaco,MEDICINAL,"2026-01-02 13:31:12",0,,,,,,,,1
"7798129414459",397318,3,833,Pasteur de Burzaco,MEDICINAL,"2026-01-02 13:31:12",1,398374,"2026-01-05 14:24:03",3,72,"48 h+",2.000,1,1
"7798129414763",397430,1,827,Itatí,MEDICINAL,"2026-01-02 15:37:46",0,,,,,,,,1
"7798129414763",397442,1,811,Pompeo,MEDICINAL,"2026-01-02 15:55:57",0,,,,,,,,1
"7798129414787",397330,1,356,Torres,MEDICINAL,"2026-01-02 13:49:54",0,,,,,,,,1
"7798129414787",397438,2,808,Botta,MEDICINAL,"2026-01-02 15:46:33",0,,,,,,,,1
"7798129415104",397152,3,569,Farmacia Vega,MEDICINAL,"2026-01-01 10:06:36",1,397687,"2026-01-02 23:49:26",1,37,"24-48 h",3.000,0,1
"7798129415104",397423,1,2287,Santa Isabel,MEDICINAL,"2026-01-02 15:28:37",1,397628,"2026-01-02 22:40:57",0,7,"6-12 h",1.000,0,1
"7798129415104",397591,2,476,De miguel,MEDICINAL,"2026-01-02 21:47:08",1,398582,"2026-01-05 18:26:57",3,68,"48 h+",3.000,1,1
"7798129415104",397628,1,2287,Santa Isabel,MEDICINAL,"2026-01-02 22:40:57",1,397926,"2026-01-03 15:38:11",1,16,"12-24 h",1.000,0,2
"7798129415104",397677,1,671,Catriel Zurita,MEDICINAL,"2026-01-02 23:37:22",1,399405,"2026-01-06 23:22:45",4,95,"48 h+",1.000,1,1
"7798129415104",397687,3,569,Farmacia Vega,MEDICINAL,"2026-01-02 23:49:26",1,397941,"2026-01-03 16:02:31",1,16,"12-24 h",3.000,0,2
"7798129415111",397152,3,569,Farmacia Vega,MEDICINAL,"2026-01-01 10:06:36",1,397687,"2026-01-02 23:49:26",1,37,"24-48 h",3.000,0,1
"7798129415111",397173,3,235,Lacarra,MEDICINAL,"2026-01-01 20:56:16",0,,,,,,,,1
"7798129415111",397325,1,501,Sucursal 39,MEDICINAL,"2026-01-02 13:43:04",1,397940,"2026-01-03 16:01:51",1,26,"24-48 h",1.000,0,1
"7798129415111",397348,3,250,La Plaza Central,MEDICINAL,"2026-01-02 14:17:33",1,397893,"2026-01-03 14:15:17",1,23,"12-24 h",4.000,0,1
"7798129415111",397362,3,246,Arieta,MEDICINAL,"2026-01-02 14:33:33",1,397895,"2026-01-03 14:32:11",1,23,"12-24 h",2.000,0,1
"7798129415111",397373,1,249,Shopping Catan,MEDICINAL,"2026-01-02 14:46:19",1,397903,"2026-01-03 14:51:11",1,24,"24-48 h",1.000,0,1
"7798129415111",397470,1,2227,Farmalife 1 CTES,MEDICINAL,"2026-01-02 17:23:49",0,,,,,,,,1
"7798129415111",397487,4,2461,Farmacia del sol,MEDICINAL,"2026-01-02 17:54:30",0,,,,,,,,1
"7798129415111",397523,2,251,Estanislao,MEDICINAL,"2026-01-02 19:03:46",1,398424,"2026-01-05 15:10:50",3,68,"48 h+",2.000,1,1
"7798129415111",397565,2,504,Lavalle,MEDICINAL,"2026-01-02 20:30:02",1,398662,"2026-01-05 19:56:44",3,71,"48 h+",2.000,0,1
"7798129415111",397677,1,671,Catriel Zurita,MEDICINAL,"2026-01-02 23:37:22",1,399405,"2026-01-06 23:22:45",4,95,"48 h+",1.000,1,1
"7798129415111",397687,3,569,Farmacia Vega,MEDICINAL,"2026-01-02 23:49:26",1,397941,"2026-01-03 16:02:31",1,16,"12-24 h",3.000,0,2
"7798129415586",397564,1,104,Mundial Medicamentos,MEDICINAL,"2026-01-02 20:25:56",0,,,,,,,,1
"7798129415593",397330,1,356,Torres,MEDICINAL,"2026-01-02 13:49:54",0,,,,,,,,1
"7798129415593",397339,2,355,De La Plaza,MEDICINAL,"2026-01-02 14:02:48",0,,,,,,,,1
"7798129415593",397379,2,826,Sbatella,MEDICINAL,"2026-01-02 14:49:00",0,,,,,,,,1
"7798129415593",397398,1,819,Quilmes,MEDICINAL,"2026-01-02 15:05:49",0,,,,,,,,1
"7798129415593",397430,1,827,Itatí,MEDICINAL,"2026-01-02 15:37:46",0,,,,,,,,1
"7798129415807",397318,1,833,Pasteur de Burzaco,MEDICINAL,"2026-01-02 13:31:12",0,,,,,,,,1
"7798129415807",397444,1,818,Escalada,MEDICINAL,"2026-01-02 15:58:32",0,,,,,,,,1
"7798129415807",397564,2,104,Mundial Medicamentos,MEDICINAL,"2026-01-02 20:25:56",1,399252,"2026-01-06 19:46:02",4,95,"48 h+",2.000,0,1
"7798129415807",397565,1,504,Lavalle,MEDICINAL,"2026-01-02 20:30:02",1,399338,"2026-01-06 22:09:03",4,97,"48 h+",2.000,0,1
"7798129416033",397339,1,355,De La Plaza,MEDICINAL,"2026-01-02 14:02:48",0,,,,,,,,1
"7798129416033",397402,2,228,Farmacia MB,MEDICINAL,"2026-01-02 15:07:15",0,,,,,,,,1
"7798129416033",397430,1,827,Itatí,MEDICINAL,"2026-01-02 15:37:46",0,,,,,,,,1
"7798129416033",397436,1,213,Del Pueblo,MEDICINAL,"2026-01-02 15:43:56",0,,,,,,,,1
"7798129416033",397443,2,196,Crovetto,MEDICINAL,"2026-01-02 15:58:17",1,398139,"2026-01-04 22:34:52",2,54,"48 h+",6.000,0,1
"7798129416033",397564,1,104,Mundial Medicamentos,MEDICINAL,"2026-01-02 20:25:56",1,399252,"2026-01-06 19:46:02",4,95,"48 h+",2.000,0,1
"7798129416033",397633,1,307,Del Pueblo Express,MEDICINAL,"2026-01-02 22:45:03",0,,,,,,,,1
"7798129416033",397635,1,2044,Del Provincia,MEDICINAL,"2026-01-02 22:45:51",0,,,,,,,,1
"7798129416187",397318,1,833,Pasteur de Burzaco,MEDICINAL,"2026-01-02 13:31:12",0,,,,,,,,1
"7798129416187",397339,2,355,De La Plaza,MEDICINAL,"2026-01-02 14:02:48",0,,,,,,,,1
"7798129416187",397430,1,827,Itatí,MEDICINAL,"2026-01-02 15:37:46",0,,,,,,,,1
"7798129416194",397438,1,808,Botta,MEDICINAL,"2026-01-02 15:46:33",0,,,,,,,,1
"7798129416194",397587,1,464,San Martin 3,MEDICINAL,"2026-01-02 21:40:07",1,397963,"2026-01-03 17:02:45",1,19,"12-24 h",1.000,0,1
"7798129416231",397323,2,2157,Tucuman,MEDICINAL,"2026-01-02 13:39:30",1,398986,"2026-01-06 12:57:00",4,95,"48 h+",3.000,0,1
"7798129416262",397438,1,808,Botta,MEDICINAL,"2026-01-02 15:46:33",0,,,,,,,,1
"7798129416453",397339,2,355,De La Plaza,MEDICINAL,"2026-01-02 14:02:48",0,,,,,,,,1
"7798129416453",397430,1,827,Itatí,MEDICINAL,"2026-01-02 15:37:46",0,,,,,,,,1
"7798129416668",397318,1,833,Pasteur de Burzaco,MEDICINAL,"2026-01-02 13:31:12",0,,,,,,,,1
"7798129416910",397339,2,355,De La Plaza,MEDICINAL,"2026-01-02 14:02:48",0,,,,,,,,1
"7798129416910",397436,1,213,Del Pueblo,MEDICINAL,"2026-01-02 15:43:56",1,398430,"2026-01-05 15:14:55",3,71,"48 h+",3.000,0,1
"7798129416910",397442,3,811,Pompeo,MEDICINAL,"2026-01-02 15:55:57",0,,,,,,,,1
"7798129416910",397443,6,196,Crovetto,MEDICINAL,"2026-01-02 15:58:17",1,398139,"2026-01-04 22:34:52",2,54,"48 h+",6.000,0,1
"7798129416910",397444,1,818,Escalada,MEDICINAL,"2026-01-02 15:58:32",0,,,,,,,,1
"7798129416910",397635,4,2044,Del Provincia,MEDICINAL,"2026-01-02 22:45:51",1,398178,"2026-01-05 01:54:03",3,51,"48 h+",3.000,0,1
"7798129416941",397165,2,228,Farmacia MB,MEDICINAL,"2026-01-01 18:57:22",1,397393,"2026-01-02 15:01:53",1,20,"12-24 h",2.000,1,1
"7798129416941",397172,1,213,Del Pueblo,MEDICINAL,"2026-01-01 20:56:08",1,397405,"2026-01-02 15:12:14",1,18,"12-24 h",3.000,1,1
"7798129416941",397318,1,833,Pasteur de Burzaco,MEDICINAL,"2026-01-02 13:31:12",1,398359,"2026-01-05 14:01:51",3,72,"48 h+",1.000,1,1
"7798129416941",397339,2,355,De La Plaza,MEDICINAL,"2026-01-02 14:02:48",0,,,,,,,,1
"7798129416941",397402,2,228,Farmacia MB,MEDICINAL,"2026-01-02 15:07:15",0,,,,,,,,2
"7798129416941",397436,3,213,Del Pueblo,MEDICINAL,"2026-01-02 15:43:56",1,398430,"2026-01-05 15:14:55",3,71,"48 h+",3.000,0,2
"7798129416941",397633,1,307,Del Pueblo Express,MEDICINAL,"2026-01-02 22:45:03",1,397898,"2026-01-03 14:44:17",1,15,"12-24 h",2.000,0,1
"7798129416972",397318,1,833,Pasteur de Burzaco,MEDICINAL,"2026-01-02 13:31:12",0,,,,,,,,1
"7798129417030",397318,2,833,Pasteur de Burzaco,MEDICINAL,"2026-01-02 13:31:12",0,,,,,,,,1
"7798129417122",397398,1,819,Quilmes,MEDICINAL,"2026-01-02 15:05:49",0,,,,,,,,1
"7798129417122",397420,2,812,Roca,MEDICINAL,"2026-01-02 15:25:53",0,,,,,,,,1
"7798129417122",397430,3,827,Itatí,MEDICINAL,"2026-01-02 15:37:46",0,,,,,,,,1
"7798129417122",397438,4,808,Botta,MEDICINAL,"2026-01-02 15:46:33",0,,,,,,,,1
"7798129417122",397442,2,811,Pompeo,MEDICINAL,"2026-01-02 15:55:57",0,,,,,,,,1
"7798129417122",397444,1,818,Escalada,MEDICINAL,"2026-01-02 15:58:32",0,,,,,,,,1
"7798129417993",397361,2,324,Muscolini,MEDICINAL,"2026-01-02 14:33:20",0,,,,,,,,1
"7798135962722",397677,1,671,Catriel Zurita,MEDICINAL,"2026-01-02 23:37:22",1,399405,"2026-01-06 23:22:45",4,95,"48 h+",1.000,1,1
"7798137190154",397577,1,476,De miguel,MEDICINAL,"2026-01-02 20:52:41",1,399323,"2026-01-06 21:47:39",4,96,"48 h+",2.000,0,1
"7798140251705",397594,1,624,Farmacia del Valle,MEDICINAL,"2026-01-02 21:50:36",1,398079,"2026-01-04 15:52:36",2,42,"24-48 h",1.000,1,1
"7798140252849",397326,1,3021,Farmalife Pellegrini,MEDICINAL,"2026-01-02 13:45:45",0,,,,,,,,1
"7798140252849",397423,1,2287,Santa Isabel,MEDICINAL,"2026-01-02 15:28:37",1,397628,"2026-01-02 22:40:57",0,7,"6-12 h",1.000,0,1
"7798140252849",397628,1,2287,Santa Isabel,MEDICINAL,"2026-01-02 22:40:57",1,397926,"2026-01-03 15:38:11",1,16,"12-24 h",1.000,0,2
"7798140253310",397276,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",1.000,0,1
"7798140254430",397409,1,552,Farmacia Rodriguez,MEDICINAL,"2026-01-02 15:16:31",0,,,,,,,,1
"7798140254430",397512,2,250,La Plaza Central,MEDICINAL,"2026-01-02 18:44:25",1,401477,"2026-01-10 14:05:02",8,187,"48 h+",1.000,0,1
"7798140254430",397601,1,1877,Garcia,MEDICINAL,"2026-01-02 22:02:19",1,398067,"2026-01-04 13:36:56",2,39,"24-48 h",1.000,0,1
"7798140255475",397318,2,833,Pasteur de Burzaco,MEDICINAL,"2026-01-02 13:31:12",0,,,,,,,,1
"7798140256557",397594,2,624,Farmacia del Valle,MEDICINAL,"2026-01-02 21:50:36",1,398079,"2026-01-04 15:52:36",2,42,"24-48 h",2.000,1,1
"7798140256571",397587,2,464,San Martin 3,MEDICINAL,"2026-01-02 21:40:07",1,397963,"2026-01-03 17:02:45",1,19,"12-24 h",2.000,0,1
"7798140257189",397587,1,464,San Martin 3,MEDICINAL,"2026-01-02 21:40:07",1,397963,"2026-01-03 17:02:45",1,19,"12-24 h",1.000,0,1
"7798140257295",397180,1,1598,Noya Parque Siquiman,MEDICINAL,"2026-01-01 22:11:33",0,,,,,,,,1
"7798140257295",397601,1,1877,Garcia,MEDICINAL,"2026-01-02 22:02:19",1,398067,"2026-01-04 13:36:56",2,39,"24-48 h",1.000,0,1
"7798140257325",397399,1,255,Luque,MEDICINAL,"2026-01-02 15:05:58",0,,,,,,,,1
"7798140257325",397423,1,2287,Santa Isabel,MEDICINAL,"2026-01-02 15:28:37",1,397628,"2026-01-02 22:40:57",0,7,"6-12 h",1.000,0,1
"7798140257325",397505,5,249,Shopping Catan,MEDICINAL,"2026-01-02 18:31:10",1,398403,"2026-01-05 14:51:54",3,68,"48 h+",1.000,0,1
"7798140257325",397628,1,2287,Santa Isabel,MEDICINAL,"2026-01-02 22:40:57",1,397926,"2026-01-03 15:38:11",1,16,"12-24 h",1.000,0,2
"7798140257424",397444,1,818,Escalada,MEDICINAL,"2026-01-02 15:58:32",0,,,,,,,,1
"7798140257530",397601,1,1877,Garcia,MEDICINAL,"2026-01-02 22:02:19",1,398067,"2026-01-04 13:36:56",2,39,"24-48 h",1.000,0,1
"7798140258131",397368,2,470,Farmacia Cuyo,MEDICINAL,"2026-01-02 14:40:52",1,398366,"2026-01-05 14:08:58",3,71,"48 h+",2.000,0,1
"7798140258131",397601,1,1877,Garcia,MEDICINAL,"2026-01-02 22:02:19",1,398067,"2026-01-04 13:36:56",2,39,"24-48 h",1.000,0,1
"7798140258667",397318,1,833,Pasteur de Burzaco,MEDICINAL,"2026-01-02 13:31:12",1,398359,"2026-01-05 14:01:51",3,72,"48 h+",1.000,1,1
"7798140258667",397330,1,356,Torres,MEDICINAL,"2026-01-02 13:49:54",0,,,,,,,,1
"7798140258667",397430,1,827,Itatí,MEDICINAL,"2026-01-02 15:37:46",0,,,,,,,,1
"7798140258667",397442,2,811,Pompeo,MEDICINAL,"2026-01-02 15:55:57",0,,,,,,,,1
"7798140258667",397444,2,818,Escalada,MEDICINAL,"2026-01-02 15:58:32",0,,,,,,,,1
"7798140258674",397152,4,569,Farmacia Vega,MEDICINAL,"2026-01-01 10:06:36",1,397687,"2026-01-02 23:49:26",1,37,"24-48 h",4.000,0,1
"7798140258674",397687,4,569,Farmacia Vega,MEDICINAL,"2026-01-02 23:49:26",1,397941,"2026-01-03 16:02:31",1,16,"12-24 h",4.000,0,2
"7798140259251",397339,1,355,De La Plaza,MEDICINAL,"2026-01-02 14:02:48",0,,,,,,,,1
"7798140259251",397430,1,827,Itatí,MEDICINAL,"2026-01-02 15:37:46",0,,,,,,,,1
"7798140259299",397512,2,250,La Plaza Central,MEDICINAL,"2026-01-02 18:44:25",1,398419,"2026-01-05 15:02:58",3,68,"48 h+",2.000,1,1
"7798140259442",397211,1,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-02 01:18:31",1,397757,"2026-01-03 02:39:41",1,25,"24-48 h",1.000,0,1
"7798140259442",397270,1,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-02 03:45:21",1,397802,"2026-01-03 03:43:08",1,23,"12-24 h",1.000,1,1
"7798141210534",397423,1,2287,Santa Isabel,MEDICINAL,"2026-01-02 15:28:37",1,397628,"2026-01-02 22:40:57",0,7,"6-12 h",1.000,0,1
"7798141210534",397628,1,2287,Santa Isabel,MEDICINAL,"2026-01-02 22:40:57",1,397926,"2026-01-03 15:38:11",1,16,"12-24 h",1.000,0,2
"7798141213894",397601,1,1877,Garcia,MEDICINAL,"2026-01-02 22:02:19",1,398067,"2026-01-04 13:36:56",2,39,"24-48 h",1.000,0,1
"7798142357283",397184,6,710,Osvaldini,MEDICINAL,"2026-01-01 22:34:49",0,,,,,,,,1
"7798142357283",397594,2,624,Farmacia del Valle,MEDICINAL,"2026-01-02 21:50:36",1,398079,"2026-01-04 15:52:36",2,42,"24-48 h",2.000,1,1
